9	4	1	513.5	522.5
9	5	1	513.5	522.5
9	6	1	513.5	522.5
9	7	1	513.5	522.5
9	8	1	513.5	522.5
9	9	1	513.5	522.5
9	10	1	513.5	522.5
9	11	1	513.5	522.5
9	12	1	513.5	522.5
9	13	1	513.5	522.5
9	14	1	513.5	522.5
9	15	1	513.5	522.5
9	16	1	513.5	522.5
9	17	1	513.5	522.5
9	18	1	513.5	522.5
9	19	1	513.5	522.5
10	0	0	515	525
10	1	0	515	525
10	2	0	515	525
10	3	0	515	525
10	4	0	515	525
10	5	0	515	525
10	6	0	515	525
10	7	0	515	525
10	8	0	515	525
10	9	0	515	525
10	10	0	515	525
10	11	0	515	525
10	12	0	515	525
10	13	0	515	525
10	14	0	515	525
10	15	0	515	525
10	16	0	515	525
10	17	0	515	525
10	18	0	515	525
10	19	0	515	525
11	0	1	516.5	527.5
11	1	1	516.5	527.5
11	2	1	516.5	527.5
11	3	1	516.5	527.5
11	4	1	516.5	527.5
11	5	1	516.5	527.5
11	6	1	516.5	527.5
11	7	1	516.5	527.5
11	8	1	516.5	527.5
11	9	1	516.5	527.5
11	10	1	516.5	527.5
11	11	1	516.5	527.5
11	12	1	516.5	527.5
11	13	1	516.5	527.5
11	14	1	516.5	527.5
11	15	1	516.5	527.5
11	16	1	516.5	527.5
11	17	1	516.5	527.5
11	18	1	516.5	527.5
11	19	1	516.5	527.5
12	0	0	518	530
12	1	0	518	530
12	2	0	518	530
12	3	0	518	530
12	4	0	518	530
12	5	0	518	530
12	6	0	518	530
12	7	0	518	530
12	8	0	518	530
12	9	0	518	530
12	10	0	518	530
12	11	0	518	530
12	12	0	518	530
12	13	0	518	530
12	14	0	518	530
12	15	0	518	530
12	16	0	518	530
12	17	0	518	530
12	18	0	518	530
12	19	0	518	530
13	0	1	519.5	532.5
13	1	1	519.5	532.5
13	2	1	519.5	532.5
13	3	1	519.5	532.5
13	4	1	519.5	532.5
13	5	1	519.5	532.5
13	6	1	519.5	532.5
13	7	1	519.5	532.5
13	8	1	519.5	532.5
13	9	1	519.5	532.5
13	10	1	519.5	532.5
13	11	1	519.5	532.5
13	12	1	519.5	532.5
13	13	1	519.5	532.5
13	14	1	519.5	532.5
13	15	1	519.5	532.5
13	16	1	519.5	532.5
13	17	1	519.5	532.5
13	18	1	519.5	532.5
13	19	1	519.5	532.5
14	0	0	521	535
14	1	0	521	535
14	2	0	521	535
14	3	0	521	535
14	4	0	521	535
14	5	0	521	535
14	6	0	521	535
14	7	0	521	535
14	8	0	521	535
14	9	0	521	535
14	10	0	521	535
14	11	0	521	535
14	12	0	521	535
14	13	0	521	535
14	14	0	521	535
14	15	0	521	535
14	16	0	521	535
14	17	0	521	535
14	18	0	521	535
14	19	0	521	535
15	0	1	522.5	537.5
15	1	1	522.5	537.5
15	2	1	522.5	537.5
15	3	1	522.5	537.5
15	4	1	522.5	537.5
15	5	1	522.5	537.5
15	6	1	522.5	537.5
15	7	1	522.5	537.5
15	8	1	522.5	537.5
15	9	1	522.5	537.5
15	10	1	522.5	537.5
15	11	1	522.5	537.5
15	12	1	522.5	537.5
15	13	1	522.5	537.5
15	14	1	522.5	537.5
15	15	1	522.5	537.5
15	16	1	522.5	537.5
15	17	1	522.5	537.5
15	18	1	522.5	537.5
15	19	1	522.5	537.5
16	0	0	524	540
16	1	0	524	540
16	2	0	524	540
16	3	0	524	540
16	4	0	524	540
16	5	0	524	540
16	6	0	524	540
16	7	0	524	540
16	8	0	524	540
16	9	0	524	540
16	10	0	524	540
16	11	0	524	540
16	12	0	524	540
16	13	0	524	540
16	14	0	524	540
16	15	0	524	540
16	16	0	524	540
16	17	0	524	540
16	18	0	524	540
16	19	0	524	540
17	0	1	525.5	542.5
17	1	1	525.5	542.5
17	2	1	525.5	542.5
17	3	1	525.5	542.5
17	4	1	525.5	542.5
17	5	1	525.5	542.5
17	6	1	525.5	542.5
17	7	1	525.5	542.5
17	8	1	525.5	542.5
17	9	1	525.5	542.5
17	10	1	525.5	542.5
17	11	1	525.5	542.5
17	12	1	525.5	542.5
17	13	1	525.5	542.5
17	14	1	525.5	542.5
17	15	1	525.5	542.5
17	16	1	525.5	542.5
17	17	1	525.5	542.5
17	18	1	525.5	542.5
17	19	1	525.5	542.5
18	0	0	527	545
18	1	0	527	545
18	2	0	527	545
18	3	0	527	545
18	4	0	527	545
18	5	0	527	545
18	6	0	527	545
18	7	0	527	545
18	8	0	527	545
18	9	0	527	545
18	10	0	527	545
18	11	0	527	545
18	12	0	527	545
18	13	0	527	545
18	14	0	527	545
18	15	0	527	545
18	16	0	527	545
18	17	0	527	545
18	18	0	527	545
18	19	0	527	545
19	0	1	528.5	547.5
19	1	1	528.5	547.5
19	2	1	528.5	547.5
19	3	1	528.5	547.5
19	4	1	528.5	547.5
19	5	1	528.5	547.5
19	6	1	528.5	547.5
19	7	1	528.5	547.5
19	8	1	528.5	547.5
19	9	1	528.5	547.5
19	10	1	528.5	547.5
19	11	1	528.5	547.5
19	12	1	528.5	547.5
19	13	1	528.5	547.5
19	14	1	528.5	547.5
19	15	1	528.5	547.5
19	16	1	528.5	547.5
19	17	1	528.5	547.5
19	18	1	528.5	547.5
19	19	1	528.5	547.5
20	0	0	530	550
20	1	0	530	550
20	2	0	530	550
20	3	0	530	550
20	4	0	530	550
20	5	0	530	550
20	6	0	530	550
20	7	0	530	550
20	8	0	530	550
20	9	0	530	550
20	10	0	530	550
20	11	0	530	550
20	12	0	530	550
20	13	0	530	550
20	14	0	530	550
20	15	0	530	550
20	16	0	530	550
20	17	0	530	550
20	18	0	530	550
20	19	0	530	550
21	0	1	531.5	552.5
21	1	1	531.5	552.5
21	2	1	531.5	552.5
21	3	1	531.5	552.5
21	4	1	531.5	552.5
21	5	1	531.5	552.5
21	6	1	531.5	552.5
21	7	1	531.5	552.5
21	8	1	531.5	552.5
21	9	1	531.5	552.5
21	10	1	531.5	552.5
21	11	1	531.5	552.5
21	12	1	531.5	552.5
21	13	1	531.5	552.5
21	14	1	531.5	552.5
21	15	1	531.5	552.5
21	16	1	531.5	552.5
21	17	1	531.5	552.5
21	18	1	531.5	552.5
21	19	1	531.5	552.5
22	0	0	533	555
22	1	0	533	555
22	2	0	533	555
22	3	0	533	555
22	4	0	533	555
22	5	0	533	555
22	6	0	533	555
22	7	0	533	555
22	8	0	533	555
22	9	0	533	555
22	10	0	533	555
22	11	0	533	555
22	12	0	533	555
22	13	0	533	555
22	14	0	533	555
22	15	0	533	555
22	16	0	533	555
22	17	0	533	555
22	18	0	533	555
22	19	0	533	555
23	0	1	534.5	557.5
23	1	1	534.5	557.5
23	2	1	534.5	557.5
23	3	1	534.5	557.5
23	4	1	534.5	557.5
23	5	1	534.5	557.5
23	6	1	534.5	557.5
23	7	1	534.5	557.5
23	8	1	534.5	557.5
23	9	1	534.5	557.5
23	10	1	534.5	557.5
23	11	1	534.5	557.5
23	12	1	534.5	557.5
23	13	1	534.5	557.5
23	14	1	534.5	557.5
23	15	1	534.5	557.5
23	16	1	534.5	557.5
23	17	1	534.5	557.5
23	18	1	534.5	557.5
23	19	1	534.5	557.5
24	0	0	536	560
24	1	0	536	560
24	2	0	536	560
24	3	0	536	560
24	4	0	536	560
24	5	0	536	560
24	6	0	536	560
24	7	0	536	560
24	8	0	536	560
24	9	0	536	560
24	10	0	536	560
24	11	0	536	560
24	12	0	536	560
24	13	0	536	560
24	14	0	536	560
24	15	0	536	560
24	16	0	536	560
24	17	0	536	560
24	18	0	536	560
24	19	0	536	560
25	0	1	537.5	562.5
25	1	1	537.5	562.5
25	2	1	537.5	562.5
25	3	1	537.5	562.5
25	4	1	537.5	562.5
25	5	1	537.5	562.5
25	6	1	537.5	562.5
25	7	1	537.5	562.5
25	8	1	537.5	562.5
25	9	1	537.5	562.5
25	10	1	537.5	562.5
25	11	1	537.5	562.5
25	12	1	537.5	562.5
25	13	1	537.5	562.5
25	14	1	537.5	562.5
25	15	1	537.5	562.5
25	16	1	537.5	562.5
25	17	1	537.5	562.5
25	18	1	537.5	562.5
25	19	1	537.5	562.5
26	0	0	539	565
26	1	0	539	565
26	2	0	539	565
26	3	0	539	565
26	4	0	539	565
26	5	0	539	565
26	6	0	539	565
26	7	0	539	565
26	8	0	539	565
26	9	0	539	565
26	10	0	539	565
26	11	0	539	565
26	12	0	539	565
26	13	0	539	565
26	14	0	539	565
26	15	0	539	565
26	16	0	539	565
26	17	0	539	565
26	18	0	539	565
26	19	0	539	565
27	0	1	540.5	567.5
27	1	1	540.5	567.5
27	2	1	540.5	567.5
27	3	1	540.5	567.5
27	4	1	540.5	567.5
27	5	1	540.5	567.5
27	6	1	540.5	567.5
27	7	1	540.5	567.5
27	8	1	540.5	567.5
27	9	1	540.5	567.5
27	10	1	540.5	567.5
27	11	1	540.5	567.5
27	12	1	540.5	567.5
27	13	1	540.5	567.5
27	14	1	540.5	567.5
27	15	1	540.5	567.5
27	16	1	540.5	567.5
27	17	1	540.5	567.5
27	18	1	540.5	567.5
27	19	1	540.5	567.5
28	0	0	542	570
28	1	0	542	570
28	2	0	542	570
28	3	0	542	570
28	4	0	542	570
28	5	0	542	570
28	6	0	542	570
28	7	0	542	570
28	8	0	542	570
28	9	0	542	570
28	10	0	542	570
28	11	0	542	570
28	12	0	542	570
28	13	0	542	570
28	14	0	542	570
28	15	0	542	570
28	16	0	542	570
28	17	0	542	570
28	18	0	542	570
28	19	0	542	570
29	0	1	543.5	572.5
29	1	1	543.5	572.5
29	2	1	543.5	572.5
29	3	1	543.5	572.5
29	4	1	543.5	572.5
29	5	1	543.5	572.5
29	6	1	543.5	572.5
29	7	1	543.5	572.5
29	8	1	543.5	572.5
29	9	1	543.5	572.5
29	10	1	543.5	572.5
29	11	1	543.5	572.5
29	12	1	543.5	572.5
29	13	1	543.5	572.5
29	14	1	543.5	572.5
29	15	1	543.5	572.5
29	16	1	543.5	572.5
29	17	1	543.5	572.5
29	18	1	543.5	572.5
29	19	1	543.5	572.5
30	0	0	545	575
30	1	0	545	575
30	2	0	545	575
30	3	0	545	575
30	4	0	545	575
30	5	0	545	575
30	6	0	545	575
30	7	0	545	575
30	8	0	545	575
30	9	0	545	575
30	10	0	545	575
30	11	0	545	575
30	12	0	545	575
30	13	0	545	575
30	14	0	545	575
30	15	0	545	575
30	16	0	545	575
30	17	0	545	575
30	18	0	545	575
30	19	0	545	575
31	0	1	546.5	577.5
31	1	1	546.5	577.5
31	2	1	546.5	577.5
31	3	1	546.5	577.5
31	4	1	546.5	577.5
31	5	1	546.5	577.5
31	6	1	546.5	577.5
31	7	1	546.5	577.5
31	8	1	546.5	577.5
31	9	1	546.5	577.5
31	10	1	546.5	577.5
31	11	1	546.5	577.5
31	12	1	546.5	577.5
31	13	1	546.5	577.5
31	14	1	546.5	577.5
31	15	1	546.5	577.5
31	16	1	546.5	577.5
31	17	1	546.5	577.5
31	18	1	546.5	577.5
31	19	1	546.5	577.5
32	0	0	548	580
32	1	0	548	580
32	2	0	548	580
32	3	0	548	580
32	4	0	548	580
32	5	0	548	580
32	6	0	548	580
32	7	0	548	580
32	8	0	548	580
32	9	0	548	580
32	10	0	548	580
32	11	0	548	580
32	12	0	548	580
32	13	0	548	580
32	14	0	548	580
32	15	0	548	580
32	16	0	548	580
32	17	0	548	580
32	18	0	548	580
32	19	0	548	580
33	0	1	549.5	582.5
33	1	1	549.5	582.5
33	2	1	549.5	582.5
33	3	1	549.5	582.5
33	4	1	549.5	582.5
33	5	1	549.5	582.5
33	6	1	549.5	582.5
33	7	1	549.5	582.5
33	8	1	549.5	582.5
33	9	1	549.5	582.5
33	10	1	549.5	582.5
33	11	1	549.5	582.5
33	12	1	549.5	582.5
33	13	1	549.5	582.5
33	14	1	549.5	582.5
33	15	1	549.5	582.5
33	16	1	549.5	582.5
33	17	1	549.5	582.5
33	18	1	549.5	582.5
33	19	1	549.5	582.5
34	0	0	551	585
34	1	0	551	585
34	2	0	551	585
34	3	0	551	585
34	4	0	551	585
34	5	0	551	585
34	6	0	551	585
34	7	0	551	585
34	8	0	551	585
34	9	0	551	585
34	10	0	551	585
34	11	0	551	585
34	12	0	551	585
34	13	0	551	585
34	14	0	551	585
34	15	0	551	585
34	16	0	551	585
34	17	0	551	585
34	18	0	551	585
34	19	0	551	585
35	0	1	552.5	587.5
35	1	1	552.5	587.5
35	2	1	552.5	587.5
35	3	1	552.5	587.5
35	4	1	552.5	587.5
35	5	1	552.5	587.5
35	6	1	552.5	587.5
35	7	1	552.5	587.5
35	8	1	552.5	587.5
35	9	1	552.5	587.5
35	10	1	552.5	587.5
35	11	1	552.5	587.5
35	12	1	552.5	587.5
35	13	1	552.5	587.5
35	14	1	552.5	587.5
35	15	1	552.5	587.5
35	16	1	552.5	587.5
35	17	1	552.5	587.5
35	18	1	552.5	587.5
35	19	1	552.5	587.5
36	0	0	554	590
36	1	0	554	590
36	2	0	554	590
36	3	0	554	590
36	4	0	554	590
36	5	0	554	590
36	6	0	554	590
36	7	0	554	590
36	8	0	554	590
36	9	0	554	590
36	10	0	554	590
36	11	0	554	590
36	12	0	554	590
36	13	0	554	590
36	14	0	554	590
36	15	0	554	590
36	16	0	554	590
36	17	0	554	590
36	18	0	554	590
36	19	0	554	590
